ID,age,exp,inc,mortgage,ccAvg,MaxCC,MinCC,sdCC,usage,family,edu,mortS,cc,cd,online,securities,infoReq,loan
4206,61,36,139,0,3.129736438,9.342450462,6.17747359,1.049155923,0,2,1,0,0,0,0,0,Email,0
4207,48,22.41659222,29,0,2.851772122,8.587297566,5.769442495,0.960451092,0,1,2,0,0,0,0,0,Email,0
4208,37,11,51,0,0.096171968,0.240864709,0.144811176,0.027304964,0.5,3,1,0,1,0,1,0,Email,0
4209,56,32,58,241,28.01195649,89.36519015,6.002201617,36.89557942,0.25,1,3,1,0,0,1,0,Email,0
4210,35,9,21,125,29.35166442,92.42784326,6.298698858,38.31488827,0.25,2,3,1,0,0,1,0,Email,0
4211,35,8,43,0,26.60144048,85.51832368,5.805217572,35.46768527,0,2,1,0,0,0,0,0,Email,0
4212,40,16,104,0,0.935888473,2.573222,0.162780087,1.07229733,0,2,2,0,0,0,1,0,Email,0
4213,50,23,9,98,37.46866325,10.95656833,90.2940295,27.10734641,0.25,1,2,1,0,0,1,0,Ph,0
4214,47.63745181,25,39,0,38.60480471,11.47782768,94.23759771,28.14918075,0,3,2,0,0,0,0,0,Email,0
4215,46,22,89,0,36.12929373,10.64752768,85.96387269,25.76211374,1,1,1,0,1,1,1,1,Email,0
4216,64,40,21,0,0.834026586,0.252876158,3.13277088,0.709804544,0,2,3,0,0,0,0,0,Email,0
4217,60,35,173,0,7.08756619,61.86302246,26.03083824,36.53226268,0.333333333,3,3,0,0,0,1,0,Ph,1
4218,45,21,29,105,7.324744958,64.79513839,27.08389002,38.49114178,0.5,1,3,1,1,0,1,0,Email,0
4219,52,27,73.04536278,0,6.775937744,59.29813683,24.88511884,35.19981502,0.25,4,2,0,1,0,0,0,Email,0
4220,58,34,30,0,0.171134023,1.925462454,0.689365297,1.261552727,0,3,2,0,0,0,0,0,Email,0
4221,54,30,39,0,13.06019988,85.62435188,34.82539745,56.12205378,0.5,4,3,0,0,0,1,1,Email,0
4222,48,22,83,248,13.64135071,90.55673906,36.53742489,58.56370969,0.25,2,3,1,0,0,1,0,Email,0
4223,51,25,58,54.86932833,12.40095845,83.41954224,33.48391611,54.02626485,0,3,2,0,0,0,0,0,Email,0
4224,53,26,8,0,0.42217375,2.580747285,1.103471421,1.586077752,0.25,1,2,0,1,0,0,0,Ph,0
4225,57,27,39,0,7.957912907,27.92614535,22.06138797,18.86378916,0.333333333,3,3,0,0,0,0,1,Email,0
4226,43,18,204,0,8.257057424,29.18243865,22.84089097,19.88966569,0.25,1,1,0,0,0,1,0,Email,0
4227,37,13,45,0,7.638285264,26.77952908,20.97442062,18.08135824,0,1,1,0,0,0,0,0,Email,0
4228,32,7,111,0,0.184546183,0.872425671,0.577266282,0.676989165,0.25,1,1,0,0,0,0,1,Email,0
4229,34,10,83,148,23.04581313,21.78556876,38.45508985,25.85891472,0,2,2,1,0,0,0,0,Ph,0
4230,54,24,83,0,23.82295953,23.09103238,39.54426115,27.00822064,0,1,3,0,0,0,0,0,Email,0
4231,62,36,115,202,21.88530242,20.99538243,36.715911,24.74016424,0.5,2,1,1,1,0,1,0,Email,0
4232,56,32,60,227,0.626818014,0.682735492,1.013271173,0.68066981,0.25,1,3,1,0,0,1,0,Email,0
4233,39,15,53,0,2.995454979,30.96529416,32.52239166,5.985060862,0,1,1,0,0,0,0,0,Email,0
4234,39.98656829,7,134,0,3.119317794,32.43058399,33.47874005,6.209591741,0.25,2,1,0,0,0,1,0,Email,0
4235,50,24,91,0,2.86280961,29.73259802,30.91286548,5.701355314,0.25,1,3,0,0,0,1,0,Email,0
4236,27,1,91,0,0.090642744,0.709337068,0.680308206,0.163352779,0.25,1,1,0,0,0,1,0,Email,0
4237,37,12,128,0,2.004122157,17.11186889,19.10106537,6.971237328,0.5,2,1,0,1,0,1,0,Email,0
4238,60,34,78,0,2.098112458,17.82605672,19.82056222,7.241383734,0.25,3,1,0,0,0,0,1,Email,0
4239,43,19,161,464,1.918717211,16.27255524,18.44807615,6.657332423,0.333333333,2,1,1,0,0,1,0,Ph,0
4240,62,36,60,0,0.065993158,0.53013793,0.425511205,0.169710591,0.25,3,3,0,0,0,1,0,Email,0
4241,39,14,161,509,2.018184984,4.040738236,27.81239091,3.998392181,0.25,1,1,1,0,0,0,1,Ph,0
4242,34,9,40,0,2.099289015,4.199738644,28.7272944,4.160480408,0.5,4,2,0,1,0,1,0,Email,0
4243,46,21,68,0,1.919159233,3.822479853,26.77019056,3.808971078,0.25,1,2,0,0,0,1,0,Ph,0
4244,46,22,74,0,0.060303978,0.132626357,0.725630142,0.135741894,0.25,3,1,0,0,0,1,0,Ph,0
4245,51,26,55,93,18.00956867,45.54164496,12.88787363,39.42096116,0.25,3,2,1,0,0,1,0,Ph,0
4246,44,20,145,0,18.88114725,46.46923492,13.57712819,40.73811497,0.25,1,1,0,1,0,0,0,Email,0
4247,60,35,24,0,17.13702831,43.46517749,12.36064221,37.1274344,0,1,2,0,0,0,0,0,Ph,0
4248,65,39,10,0,0.646265369,0.981628003,0.374470842,1.003416722,0.25,1,2,0,0,0,1,0,Email,0
4249,58,33,138,0,49.8723448,31.20011448,83.13261558,27.60529615,0.5,2,1,0,0,0,1,1,Email,0
4250,37,17.05920707,63,0,52.48614012,31.97513036,87.8584371,29.3142572,0.25,4,3,0,0,0,1,0,Email,0
4251,52,28,54,0,47.94281497,29.63558593,80.05833814,26.7822859,0.25,4,3,0,1,0,0,0,Email,0
4252,42,16,62,0,1.450893796,0.718908728,2.597406295,0.830670356,0.25,3,3,0,0,0,1,0,Ph,0
4253,54,29,81,0,17.91760969,4.053193304,12.014456,8.988593325,0,1,3,0,0,0,0,0,Email,0
4254,54,28,61,0,18.79544048,4.199169455,12.5300565,9.272077041,0.5,3,2,0,1,0,1,0,Email,0
4255,51,27,75.81166755,55.30702658,17.2057135,3.849932725,11.6274931,8.552803785,0.25,1,3,0,0,0,1,0,Email,0
4256,59,35,78,0,0.600157938,0.127272921,0.325324632,0.225494433,0.25,2,1,0,0,0,1,0,Email,0
4257,41,17,165,157,88.79976481,24.10027581,7.112390057,27.62967567,0,2,1,1,0,0,0,0,Email,0
4258,43,17,48,0,90.42586015,25.16544321,7.29561106,29.14492372,0.25,3,2,0,1,0,0,0,Email,0
4259,52,26,155,0,85.13773213,22.81873983,7.012170084,26.70021904,0,3,2,0,0,0,1,0,Ph,1
4260,52,26,158,251,1.59677688,0.710947455,0.083887964,0.833905638,0.25,2,3,1,1,0,0,0,Ph,1
4261,49.55731479,31,52,0,32.59773402,18.11595065,13.83615331,17.9598371,0.25,1,1,0,0,0,1,0,Ph,0
4262,53,28,18,0,33.55744294,18.59856861,14.32625079,18.77247652,0,4,1,0,0,0,0,0,Email,0
4263,58,33,42,0,30.7353332,17.10611316,13.42609972,17.29122652,0,4,1,0,0,0,0,0,Ph,0
4264,59,33,18,0,0.891304335,0.469439851,0.323051252,0.481183356,0,2,3,0,0,0,0,0,Email,0
4265,57,31,82.04635882,0,6.00193426,87.80683679,37.01461781,39.11091799,1,2,1,0,1,1,1,0,Email,0
4266,27,2,44,53.58536191,6.284933748,90.97511169,38.80298345,40.35064094,1,4,2,0,0,1,1,1,Email,0
4267,42,16,11,87,5.721992836,84.2196155,35.31205593,37.55474225,0.25,1,1,1,1,0,0,0,Ph,0
4268,52,26,194,0,0.203365655,2.33636003,1.239208875,0.842271314,0.25,2,2,0,0,0,1,0,Ph,1
4269,47.63745181,23,108,0,21.7473993,76.74546506,16.05567473,42.200393,0.25,2,2,0,0,0,1,0,Email,0
4270,47,23,12,0,23.06925761,80.81125715,16.7748167,44.27619232,0,4,2,0,0,0,0,0,Email,0
4271,45,19,19,94,21.02175211,73.43314819,15.25078225,40.86793635,0.5,3,1,1,1,0,1,0,Email,0
4272,25,1,150,64.37961245,0.639059402,2.508254948,0.464306683,1.078809479,0,1,1,0,0,0,0,0,Ph,0
4273,47,22,89,0,15.15235256,11.09195812,59.11582425,21.93813484,0.25,4,3,0,0,0,1,0,Ph,0
4274,44,19,83,0,15.72333386,11.53947942,61.6091556,23.07645398,0.5,2,3,0,1,0,0,1,Email,0
4275,30,3,79,0,14.48643832,10.55539713,56.50344526,20.94954431,0.25,4,2,0,0,0,1,0,Email,0
4276,63,26.10303327,102,0,0.411847429,0.354119454,1.778765567,0.737806275,0,4,2,0,0,0,0,0,Email,0
4277,50,24,155,0,46.47677582,38.87091454,11.00948919,12.11303203,0.5,1,1,0,1,0,1,0,Email,0
4278,40,16,138,0,48.29874287,40.68255038,11.48076471,12.53088084,0.333333333,1,1,0,0,0,1,0,Email,0
4279,56,31,51,0,44.47316766,37.2754439,10.62182741,11.49104084,0.5,3,1,0,1,0,1,0,Ph,0
4280,39,15,69.86849029,86,1.223036231,1.070052575,0.281820572,0.358861108,0.5,2,2,1,1,0,1,0,Ph,0
4281,42,18,135,0,12.9164987,25.92015316,7.07671884,4.048035776,1,2,1,0,1,1,1,1,Email,0
4282,28,1,34,162,13.38714786,26.84539635,7.297340708,4.149664132,0.25,4,2,1,1,0,0,0,Ph,0
4283,26,0,195,0,12.44314544,24.73004154,6.650308776,3.880200112,0.75,3,2,0,0,1,1,1,Ph,1
4284,58,32,62,217,0.315475727,0.754045355,0.205561353,0.083983805,0.75,3,3,1,1,1,1,0,Ph,0
4285,38,13,173,243,6.005983462,5.966295983,73.28265967,1.977116324,0,1,1,1,0,0,0,0,Ph,0
4286,23,-3,149,65.10035254,6.277187414,6.109355641,76.07678842,2.080860471,0.25,2,1,0,0,0,1,0,Email,0
4287,53,29,20,131,5.736204042,5.736192208,69.73803276,1.903732146,0.5,1,1,1,1,0,1,0,Email,0
4288,54,28,42,0,0.217053615,0.10669926,2.357177413,0.056411433,0.5,4,1,0,1,0,1,0,Email,0
4289,42,17,28,53.10194669,58.61611407,15.93821562,5.043373469,62.63998104,0.25,1,3,0,1,0,0,0,Ph,0
4290,54,28,95,0,61.53429195,16.59864361,5.237422788,65.09931584,0.25,1,2,0,0,0,1,0,Email,0
4291,51.29978375,42,95,0,56.09344916,15.23585366,4.832115679,59.08580917,0,3,3,0,0,0,0,0,Email,0
4292,46,21,34,124,1.826099756,0.538945746,0.154170294,2.257677642,0.25,1,1,1,0,0,1,0,Ph,0
4293,63,37,191,205,1.00835041,25.89374169,73.65108398,53.91312214,0,2,3,1,0,0,0,0,Ph,1
4294,63,38,41,173,1.048048327,27.00855814,76.04469179,56.19919503,0.5,2,1,1,1,0,1,0,Email,0
4295,58,34,150,481,0.958235386,24.75023455,69.81331785,51.75188099,0.25,1,1,1,0,0,1,0,Ph,0
4296,65,41,91,146,0.031094086,0.698221799,1.910234071,1.529011958,0,2,3,1,0,0,0,0,Ph,0
4297,35,9,84,0,38.89654117,9.896547147,4.056443409,12.94970198,0.25,4,2,0,0,0,1,0,Email,0
4298,33,9,73,140,40.71334186,10.49085531,4.195429272,13.58201984,0.25,4,1,1,0,0,1,0,Email,0
4299,43,19,122,0,37.14035503,9.514152102,3.871130696,12.36372538,0,1,1,0,0,0,0,0,Ph,0
4300,30,5,73,133,1.0987136,0.358314485,0.104212945,0.484359499,0.25,1,2,1,0,0,1,0,Email,0
4301,61,37,20,53.10194669,2.998478565,2.033655313,7.060633825,19.82360955,0.25,2,3,0,0,0,1,0,Email,0
4302,49,24,130,281,3.149268554,2.090621666,7.290659582,20.40268116,0.5,4,1,1,0,1,1,0,Ph,1
4303,52,27,85,0,2.854324664,1.945063128,6.774779904,19.33290215,0,3,3,0,0,0,0,0,Ph,1
4304,45,21,73.43318738,0,0.098657192,0.049240499,0.186342608,0.375893747,0.5,2,1,0,1,0,1,0,Ph,0
4305,64,39,98,80,13.12578668,38.10483126,4.003229044,1.00602888,0.25,3,2,1,0,0,1,0,Email,0
4306,26,1,54,0,13.61771598,39.78536866,4.158638334,1.048535942,0.25,2,3,0,0,0,0,1,Ph,0
4307,35,11,41,0,12.51279251,36.23007705,3.804135176,0.961439422,0.25,3,1,0,0,0,1,0,Email,0
4308,45,19,128,0,0.420702919,0.96991196,0.100021088,0.022390532,0.25,4,3,0,0,0,1,0,Ph,1
4309,44,20,132,308,43.03618963,10.96737894,25.6542209,56.13473965,0,3,1,1,0,0,0,0,Ph,1
4310,34,8,188,0,45.13114281,11.22189234,26.54688656,57.91773673,0.25,1,3,0,0,0,1,0,Ph,1
4311,65,41,82.77917313,0,41.02932659,10.54921534,24.89301402,54.24346111,0.75,4,2,0,1,1,1,0,Email,1
4312,32,8,14,111,1.277229371,0.224845659,0.493055644,1.232705979,0,3,3,1,0,0,0,0,Email,0
4313,41,15,93,0,10.97659524,58.00008275,53.67551426,23.76673408,0.25,1,3,0,0,0,1,0,Ph,0
4314,52,28,79,0,11.50765589,60.88269117,55.46345745,24.77315425,0.666666667,1,2,0,1,0,1,0,Email,0
4315,35,9,79,0,10.52105937,55.63789035,51.73664165,23.08729142,0,4,2,0,0,0,0,0,Email,0
4316,47.70733354,26,62,119,0.311842632,1.941096734,1.39844362,0.542435342,0.25,4,3,1,0,0,1,0,Email,0
4317,30,6,95,0,88.02713438,18.94024561,38.24502443,6.037296069,0.5,2,1,0,0,0,1,1,Email,0
4318,58,33,60,0,91.35757452,19.84322119,39.58262627,6.278184015,0.25,4,3,0,0,0,1,0,Ph,0
4319,49,23,75,0,84.01487615,18.13350215,36.30070265,5.778745649,0.25,1,2,0,1,0,0,0,Ph,0
4320,63,38,85,0,2.787472896,0.558152154,1.162011111,0.202150613,0.25,4,2,0,1,0,0,0,Ph,0
4321,40,15,143,0,4.932507883,24.20103718,27.88793619,27.32768249,0.25,1,1,0,0,0,1,0,Ph,0
4322,27,0,34,112,5.153648507,25.12074013,29.39439167,28.21768236,0.25,1,2,1,1,0,0,0,Email,0
4323,38,14,44,0,4.757075111,23.38848065,26.60640943,26.4785714,0,2,1,0,0,0,0,0,Ph,0
4324,52,28,31,151,0.138279454,0.585920198,0.996214855,0.619711499,0.5,4,2,1,0,0,1,1,Ph,0
4325,49,24,13,111,2.019321161,28.67880048,12.98565627,26.6945145,0.25,4,1,1,0,0,1,0,Ph,0
4326,59,35,52,0,2.096473768,30.33452966,13.6382936,27.63516848,0.5,4,1,0,1,0,1,0,Email,0
4327,32,8,42,102,1.922576292,27.6440575,12.45445387,25.89895674,0.25,1,3,1,0,0,1,0,Email,0
4328,30,4,102,139,0.054474788,1.016263863,0.360689554,0.603833924,0.25,4,3,1,1,0,0,0,Email,0
4329,64,38,143,0,33.33112925,18.06225542,0.999708828,28.27990327,0.75,2,3,0,0,1,1,1,Ph,1
4330,59,33,10,0,34.64203534,18.84138596,1.043200799,29.32320067,0.333333333,4,3,0,0,0,1,0,Ph,0
4331,62,37,44,0,31.46564605,17.2765129,0.950867735,27.30324397,0,1,3,0,0,0,0,0,Email,0
4332,61,37,158,306,1.051974801,0.633070326,0.030851154,0.69790548,1,2,1,1,1,1,1,1,Email,0
4333,53,22.77835442,12,0,33.18228067,8.887625106,18.85363856,7.0116894,0.25,2,2,0,1,0,0,0,Ph,0
4334,51,26,59,139,34.58263547,9.351243073,19.43479929,7.240377614,0.25,1,1,1,0,0,1,0,Ph,0
4335,55,29,92,0,31.41171355,8.551275931,18.12460372,6.684481588,0,1,2,0,0,0,0,0,Email,0
4336,36,10,73.43318738,0,1.069783913,0.290424968,0.472756862,0.191284068,0.25,2,1,0,1,0,0,0,Email,0
4337,44,19,44,0,72.49053723,24.99781169,10.97702341,4.024251728,0,4,2,0,0,0,0,0,Email,0
4338,26,2,182,0,75.34515291,25.89279189,11.52815835,4.173128695,0,2,2,0,0,0,0,0,Email,1
4339,54,30,121,0,69.56840908,24.00798907,10.50034128,3.875030367,0.25,2,1,0,0,0,1,0,Email,0
4340,35,11,38,0,1.910176107,0.655087722,0.3459069,0.115465473,0.25,1,1,0,1,0,0,0,Email,0
4341,34,10,92,62.4307823,1.001046826,47.73349808,12.85972746,5.074492379,0.75,2,1,0,1,1,0,1,Ph,0
4342,28,3,53,0,1.03896031,49.2344932,13.6133505,5.247231093,0,2,3,0,0,0,0,0,Email,0
4343,39.98656829,7,45,83,0.954893964,45.0944961,12.35849298,4.857436542,0.5,3,1,1,0,0,1,1,Email,0
4344,38,14,63,0,0.02860668,1.287703382,0.424801338,0.117332312,0.5,1,2,0,0,0,1,1,Email,0
4345,53,28,181,0,12.93206031,60.32669597,51.33787896,18.12411482,0.25,1,1,0,0,0,1,0,Ph,0
4346,26,1,184,577,13.56647157,61.90014902,52.62314074,18.82014091,0.666666667,2,3,1,1,1,1,0,Ph,1
4347,45,19.96655983,33,136,12.36717255,56.32773948,48.83165445,17.17135397,0.666666667,3,1,1,1,0,1,0,Email,0
4348,58,33,22,0,0.368446449,1.616939803,1.123930866,0.613710797,0.25,3,1,0,0,0,1,0,Email,0
4349,59,33,99,0,8.947020089,108.3988838,2.04488323,0.998115502,0,2,1,0,0,0,0,0,Email,0
4350,45,18,71.63908174,193,9.355624048,112.9435516,2.09576594,1.045528136,0,3,2,1,0,0,0,0,Email,0
4351,64,39,101,0,8.699068215,103.6172062,1.943503705,0.95142611,0.25,4,2,0,1,0,0,0,Email,0
4352,45.33803457,19.96655983,32,0,0.17977772,3.323222627,0.051998431,0.030166499,0.5,1,2,0,1,0,1,0,Email,0
4353,40,16,73.43318738,0,50.27563661,94.02238539,0.994920215,31.94504261,0.25,4,1,0,0,0,1,0,Email,0
4354,61,36,25,0,51.93435328,97.79140632,1.044226882,33.59580983,0.5,2,2,0,1,0,1,0,Email,0
4355,40,16,140,62.99237858,48.34096693,89.40831976,0.950505395,30.47044331,0,3,1,0,0,0,0,0,Ph,1
4356,40,10,29,0,1.293690861,2.879218309,0.02905213,1.092294173,0.25,1,3,0,0,0,1,0,Email,0
4357,43,19,35,53.10194669,12.8620215,25.66910347,31.31296836,3.024471501,0,1,1,0,0,0,0,0,Email,0
4358,42.03462788,14,141,0,13.62502326,27.19865477,32.403217,3.140312463,1,4,1,0,1,1,1,0,Ph,1
4359,35,16.07237345,75,79,12.55058397,24.71855256,29.65478044,2.896265225,0,4,3,1,0,0,0,0,Email,0
4360,42.03462788,12,58,54.95487517,0.343848635,0.678610794,0.866643004,0.089739845,0.25,2,1,0,0,0,1,0,Email,0
4361,67,43,41,0,27.98532155,15.24390196,2.008815332,5.076443719,0,2,1,0,0,0,0,0,Email,0
4362,55,23.25417685,42,196,29.23242828,15.72176658,2.095304338,5.232858559,0.25,2,2,1,1,0,0,0,Email,0
4363,28,2,55,0,26.80393019,14.44269351,1.913783527,4.858431924,0,3,2,0,0,0,0,0,Email,0
4364,30,4,18,84,0.81870914,0.436530155,0.059650687,0.150923222,0.25,4,2,1,0,0,1,0,Email,0
4365,59,35,73.04536278,0,3.946282025,19.00070947,28.69973775,5.021324434,0.25,4,3,0,0,0,0,1,Ph,0
4366,26,2,85,0,4.166468701,19.71264231,30.06020912,5.231299884,0,2,1,0,0,0,0,0,Email,0
4367,52,28,73.0945247,0,3.827735733,18.12162124,27.69830008,4.768514392,0,4,1,0,0,0,0,0,Ph,0
4368,40,15,149,319,0.110968276,0.462386393,0.774557891,0.151783678,0.5,1,1,1,1,0,1,0,Ph,0
4369,31,7,25,0,32.72951795,6.051441631,8.042134004,60.45868043,1,2,2,0,1,1,1,1,Ph,0
4370,50,25,19,103,34.54634908,6.282973107,8.300313705,62.7854349,0.5,4,2,1,1,0,1,0,Email,0
4371,27,3,18,0,31.35611885,5.839463795,7.688497357,57.00710879,0,1,3,0,0,0,0,0,Email,0
4372,64,39,13,0,1.143883872,0.165803097,0.172185077,2.117960285,0.25,4,2,0,0,0,1,0,Ph,0
4373,34,10,41,0,1.993799946,10.91150342,3.991084339,32.22380674,0,1,2,0,0,0,0,0,Email,0
4374,30,6,139,0,2.091888643,11.48307973,4.138412821,33.56279433,0.25,1,3,0,0,0,1,0,Ph,0
4375,39,15,62,131,1.901433557,10.52359933,3.87884976,31.01207272,0.75,3,1,1,1,1,1,0,Email,0
4376,34,10,51,130,0.067509184,0.308804611,0.085692027,0.847070019,0,3,1,1,0,0,0,0,Email,0
4377,40,15,71,272,24.17643966,6.029105879,31.71884393,32.22652798,0.333333333,3,1,1,0,0,1,0,Email,0
4378,33,15.04311338,145,0,24.99039067,6.294628366,33.09439197,33.3217219,0.25,1,1,0,0,0,1,0,Email,1
4379,38,12,45,138,22.82042555,5.765010986,30.50693308,30.83015284,0.25,4,2,1,0,0,1,0,Ph,0
4380,42,17,73.43318738,0,0.76620578,0.184836965,0.809037442,0.876475388,0.25,4,1,0,0,0,1,0,Email,0
4381,37,13,64,0,17.68790599,52.85747794,24.1297914,62.42762217,0.25,1,3,0,0,0,1,0,Email,0
4382,33,8,39,0,18.45115197,54.90939962,25.02975541,64.86674504,0.333333333,4,1,0,0,0,1,0,Email,0
4383,60,34,38,0,17.11798557,50.56325102,23.25500507,60.22149635,0.25,3,3,0,0,0,0,1,Email,0
4384,28,4,85,0,0.46585889,1.350169093,0.494155125,1.633795574,0.25,3,1,0,0,0,1,0,Ph,0
4385,45,20,61,0,4.047451308,18.74897447,62.45007393,64.14775422,0.333333333,3,2,0,1,0,0,0,Email,0
4386,56,32,23,127,4.194085873,19.56021073,64.35088859,66.96518398,0.5,1,3,1,1,0,1,0,Email,0
4387,53,27,122,330,3.851446413,18.27974573,59.39771641,60.86148992,0,2,1,1,0,0,0,0,Ph,0
4388,37,12,72,0,0.110575354,0.45722384,1.319976399,1.995169509,0,4,3,0,0,0,0,0,Ph,0
4389,47,21,123,0,16.14180286,1.982651271,25.83801086,31.02792229,0,1,1,0,0,0,0,0,Email,0
4390,58,32,40,0,16.63974791,2.068352094,27.09874066,32.43338277,1,1,1,0,1,1,1,1,Email,0
4391,52,26,62,0,15.34404632,1.921958596,24.96711337,29.5238826,0.25,3,2,0,0,0,1,0,Email,0
4392,46,22,113,0,0.445613928,0.054217927,0.695752934,0.965891622,0.333333333,2,1,0,1,0,0,0,Ph,0
4393,52,27,81,56.10771562,1.00106703,64.57830006,11.93854026,6.086486762,0,4,2,0,0,0,0,0,Ph,0
4394,24,0,59,0,1.045583687,67.85887427,12.42025493,6.29600707,0,4,1,0,0,0,0,0,Ph,0
4395,57,31,25,103,0.950254604,62.208883,11.49452284,5.767629103,0,2,2,1,0,0,0,0,Email,0
4396,51.29978375,41,25,0,0.035262195,1.864555731,0.306375475,0.15057022,0.5,4,2,0,1,0,1,0,Ph,0
4397,39.72820826,5,14,0,9.031714483,56.50267828,1.991789385,12.90952174,0.25,4,3,0,0,0,1,0,Email,0
4398,48,23,19,0,9.44687081,58.51919644,2.084130198,13.50589208,0.25,1,1,0,0,0,1,0,Email,0
4399,63,37,61,0,8.693456299,53.77534839,1.917608273,12.40440044,0,1,3,0,0,0,0,0,Email,0
4400,48,23,21,0,0.281965868,1.723103677,0.053791841,0.441534269,0,1,1,0,0,0,0,0,Ph,0
4401,34,10,44,0,2.948618472,5.013455394,26.75280976,38.20680113,0.25,1,1,0,0,0,1,0,Email,0
4402,60,35,42,0,3.114868298,5.206072002,27.79781015,39.77155754,0.25,3,1,0,1,0,0,0,Email,0
4403,55,25,52,207,2.851696457,4.812907639,25.66088719,36.20944474,0.25,1,3,1,0,0,0,1,Email,0
4404,50,24,112,0,0.080955042,0.146064423,0.788499054,1.11359328,0,1,1,0,0,0,0,0,Ph,0
4405,29,5,34,0,5.978662309,40.23545726,32.63004905,4.005326124,0,1,3,0,0,0,0,0,Ph,0
4406,61,35,83,245,6.24119258,42.58887325,34.24171947,4.196502776,0.25,2,3,1,0,0,1,0,Email,0
4407,50,25,24,137,5.764325188,38.96775857,31.45256744,3.82810505,0.25,4,2,1,0,0,1,0,Email,0
4408,37,13,71,0,0.133283735,1.138426704,0.987158625,0.122537881,0.333333333,2,2,0,0,0,1,0,Email,0
4409,64,40,181,74.98031051,38.22511346,33.85547567,1.966928122,18.88119638,0.75,2,2,0,1,1,1,0,Email,1
4410,43,19,75,102,39.79869569,35.34048133,2.086432471,19.74273963,0.25,4,3,1,0,0,1,0,Email,0
4411,39,14,153,0,36.62317229,32.50328339,1.912562003,18.19738835,0,2,1,0,0,0,0,0,Ph,0
4412,23,-2,75,0,1.047782503,0.87849897,0.056015027,0.621931793,0.5,2,2,0,1,0,1,0,Ph,0
4413,34,10,19,0,23.83583732,6.997206954,1.998275026,3.001118464,0,4,2,0,0,0,0,0,Ph,0
4414,29,2,31,0,25.09893562,7.328415603,2.092131328,3.139486684,0.25,4,2,0,1,0,0,0,Email,0
4415,33,8,178,0,23.01954358,6.720358554,1.908307898,2.856610405,0.75,3,1,0,0,1,1,1,Ph,1
4416,60,35,65,220,0.619591886,0.188561917,0.0682898,0.095366554,0.25,2,1,1,1,0,0,0,Email,0
4417,49,25,8,97,21.89115567,4.954351711,5.997350529,62.56179523,0,1,1,1,0,0,0,0,Email,0
4418,54,28,92,0,22.90529759,5.220745852,6.280859052,64.9246905,0.25,2,1,0,0,0,1,0,Email,0
4419,59,34,145,198,21.29087874,4.754890572,5.770757382,59.23444296,0.333333333,4,1,1,0,0,1,0,Ph,1
4420,42,17,85,272,0.532229007,0.165633352,0.13923931,1.899032173,0,1,3,1,0,0,0,0,Email,0
4421,62,26.10303327,149,0,4.001340671,19.94193298,33.2005405,35.71881074,0.25,1,1,0,0,0,1,0,Ph,0
4422,63,38,9,100,4.157384959,20.95297105,34.48147975,36.70920178,0.5,4,2,1,1,0,1,0,Email,0
4423,57,31,164,422,3.815989441,19.09386304,31.77991156,33.49799006,0.75,2,3,1,1,1,1,0,Ph,1
4424,61,36,40,100,0.123740093,0.654591031,1.044893563,1.068854059,0.25,3,2,1,0,0,0,1,Email,0
4425,35,16.07237345,54,0,35.25126082,44.58287219,1.00710323,15.98909846,0.25,1,3,0,1,0,0,0,Email,0
4426,26,14.62091441,93.83405768,301,36.73574853,46.34071409,1.041669918,16.58209717,0.25,2,3,1,0,0,1,0,Ph,1
4427,33,8,140,63.67897783,33.45077445,42.90635616,0.967088592,15.22709504,0.25,1,1,0,0,0,1,0,Ph,0
4428,31,7,18,0,1.076008429,1.223615792,0.025885661,0.47742487,0,1,3,0,0,0,0,0,Email,0
4429,51,27,12,0,13.83315255,0.997253892,11.9081274,11.01482876,0.5,4,1,0,0,0,1,1,Email,0
4430,55,29,140,0,14.20400632,1.049506199,12.36084102,11.52127842,0.25,2,1,0,0,0,1,0,Email,0
4431,38,12,24,0,13.56804794,0.954608465,11.42570556,10.58332634,0.5,2,3,0,1,0,1,0,Ph,0
4432,38,12,73.43318738,0,0.213195461,0.031183686,0.315408474,0.313815243,0.25,2,1,0,0,0,1,0,Ph,0
4433,53,27,50,0,36.89982218,10.90982931,62.59254586,11.08242505,0.25,2,3,0,0,0,1,0,Email,0
4434,62,38,44,0,38.40353332,11.43818513,64.99647991,11.52604122,0.25,1,3,0,1,0,0,0,Email,0
4435,35,9,51,110,35.37732334,10.50900639,59.58093437,10.61590605,0.25,2,2,1,0,0,1,0,Email,0
4436,46,21,34,116,1.05693629,0.34702894,2.089022107,0.338832026,0,2,1,1,0,0,0,0,Email,0
4437,60,35,33,0,27.52976654,72.49536591,55.56006754,89.90688771,0.25,2,2,0,0,0,1,0,Ph,0
4438,63,26.10303327,63,0,28.33975447,76.08328512,57.69241887,92.77867382,0.25,2,1,0,0,0,1,0,Ph,0
4439,43,18,22,0,26.81669728,70.41756531,53.69145217,87.92512029,0,2,3,0,0,0,0,0,Ph,0
4440,33,7,73.43318738,0,0.493181484,2.05912362,1.314246001,1.644466876,0.333333333,2,3,0,1,0,0,0,Ph,1
4441,43,19,75,55.22147974,3.001910332,19.92755487,20.12493127,6.938949281,0,3,3,0,0,0,0,0,Email,0
4442,62,36,75,0,3.130589172,20.97039514,20.86901439,7.285409128,0,2,3,0,0,0,0,0,Ph,0
